	SNP	Chromosome	Position	trait1
350874	rs12128036	1	164853903	0.286109421178609
209434	rs12131699	1	84043365	0.31502720744963
384404	rs12137448	1	176811754	0.660664837433385
22259	rs12144045	1	9330740	0.302174956284579
6273153	rs12147332	14	90651357	0.054765549642942
6343232	rs12148200	15	33058435	0.829714745805996
2755028	rs12163993	5	133887780	0.124502539259731
3204557	rs12195299	6	99725697	0.304639499094805
5792455	rs1220547	13	24798120	0.025706854526562
2920665	rs12209963	6	11580277	0.0239077121763565
3236083	rs12210538	6	110760008	0.514916617257535
4710393	rs12219637	10	27225904	0.620035268710097
4698425	rs12247508	10	23410327	0.649786025574472
4703338	rs12249889	10	25314538	0.831655043006893
5147298	rs12276669	11	43284682	0.159232789738639
5074862	rs12284679	11	19970507	0.910848188069107
5422399	rs12307097	12	8756571	0.773223184418552
5537391	rs12310813	12	48542415	0.44102038248471
5770295	rs12317704	12	132562291	0.368527674554472
5744477	rs12318072	12	124798801	0.00768193672731963
5179929	rs12364102	11	56949691	0.0534634592431275
4567637	rs12375498	9	118949998	0.86823519684395
7766906	rs12397326	X	71349753	0.336632231834375
7671845	rs12398927	X	3525766	0.489078480219268
162004	rs12402181	1	67094171	0.296816669243218
5196203	rs12419663	11	64023270	0.00846790295160807
6936891	rs12450046	17	80790388	0.0548336950545355
7290222	rs12462929	19	53344426	0.911898994216307
6014573	rs12463	13	99105302	0.758287484512133
1235089	rs12464423	2	239237953	0.0286468403000205
899203	rs12472091	2	113940730	0.132127616456845
2757123	rs12514949	5	134985040	0.077538869716138
2768927	rs12515688	5	140480852	0.165202656120661
2373336	rs12523402	5	140636	0.71290464254654
7615112	rs12530	22	32783904	0.771915187705075
3430659	rs12531309	7	5399044	0.242523606362533
3735908	rs12531501	7	112130494	0.6121631222817
3430868	rs12535397	7	5516293	0.533283467040108
852490	rs1254896	2	85781318	0.281831886848287
6464275	rs12549	15	79214429	0.948493470753785
4663116	rs12590	10	12292348	0.222427902121457
6434392	rs12591642	15	66181936	0.7442909468311
6371096	rs12594837	15	42977290	0.105859593739028
6432411	rs12595292	15	65153690	0.254971012557202
6869874	rs12601008	17	53239156	0.257204060767456
7202079	rs12608777	19	18375882	0.45826131289574
7306119	rs12624954	20	139456	0.594576318454734
7406027	rs12625592	20	39988746	0.50204589178414
2791220	rs12652708	5	148791544	0.0463895412187037
2794558	rs12653083	5	150157947	0.335418058256768
2755321	rs12657663	5	134076812	0.158434490933164
3491938	rs12666072	7	21901593	0.426304529284658
3659699	rs12668093	7	82435033	0.982357541797561
3520033	rs12701034	7	30831082	0.0329253607782886
3574677	rs12718292	7	48686531	0.894410649046377
358648	rs12737842	1	167386392	0.888133591371431
7267138	rs12753	19	44515514	0.430252046864219
323176	rs12753680	1	154474900	0.865186047747845
6211812	rs1275817	14	70180778	0.708857296358072
4764559	rs12765281	10	50339925	0.669379327693655
4967597	rs12778411	10	121590053	0.546208212543004
5173783	rs12790505	11	55579801	0.00221997921993158
5193169	rs12798970	11	62380119	0.346546432202072
5315441	rs12806837	11	104971257	0.259779624650031
5713229	rs12811662	12	113612574	0.0968945192768981
5726362	rs12813784	12	117904686	0.431590721315492
5665419	rs12814196	12	96066551	0.167727608854968
5433673	rs12815760	12	12630346	0.716084805189787
3914824	rs12825	8	11616547	0.235286613424571
5740786	rs12828755	12	123470586	0.00297142954029323
5814282	rs12857479	13	31531009	0.65325819612207
2409388	rs1287734	5	10279208	0.995017244902762
2409383	rs1287736	5	10278403	0.529487518214273
6156956	rs12879906	14	51442630	0.565958959527379
6291774	rs12880092	14	96391869	0.62318742928141
6160565	rs12887495	14	52496275	0.487250587056116
7669230	rs128941	22	50944163	0.239238747786286
6393413	rs12907067	15	52587880	0.299362019205661
6222287	rs12931	14	73440864	0.862270319822802
6763528	rs12936083	17	4801887	0.668679189294253
6815460	rs12937850	17	30368543	0.313531866947964
22238	rs1294014	1	9325676	0.344686429983645
7644037	rs129415	22	43623395	0.91034684010712
7051703	rs12954768	18	45366422	0.651061069693497
7290996	rs12971799	19	53667126	0.0242880061153575
7291000	rs12972121	19	53667295	0.0369741723589345
7159674	rs12973948	19	1005531	0.751804434683131
7298109	rs12975929	19	56392920	0.976027210096937
7178470	rs12977368	19	9060059	0.178640001451964
7178461	rs12984471	19	9057896	0.202627534836095
4406348	rs12985	9	32450187	0.144236812565124
4609350	rs129932	9	136536679	0.154006159895078
2990743	rs130077	6	31122330	3.5354457893806e-11
7326592	rs13037675	20	6759706	0.154566767925561
7536158	rs13048804	21	36042492	0.19417962189741
7631875	rs13055139	22	38035851	0.0444393513199469
1564707	rs13064411	3	113046640	0.608997737965517
1338266	rs13096477	3	27490194	0.987309404266184
7387729	rs13111	20	30922399	0.185450627589176
1833830	rs13113918	4	9998493	0.369626132056541
2179133	rs13135883	4	126413059	0.154966754024715
2200999	rs13144059	4	134072264	0.874118137099181
2723508	rs13179691	5	122523581	0.133501689046551
3066497	rs13192439	6	52366808	0.467510482322949
2961285	rs13196003	6	24535999	0.317429344663088
2918827	rs13214666	6	11103537	0.571886625449774
2939848	rs13220764	6	18366699	0.380076331236865
4553966	rs1322257	9	114480562	0.666469214006997
3710607	rs13228258	7	102914478	0.17870412768976
3685199	rs13245393	7	91641928	0.449940001923036
3785451	rs13247270	7	131809176	0.0843594003425122
3861679	rs13279681	8	356811	0.025228603162881
3051738	rs1329537	6	47663139	0.186901047560727
18976	rs13306061	1	7913445	0.732633826391286
3935389	rs13306537	8	15966523	0.112750180377069
6772565	rs13341574	17	7825332	0.459990410678375
7595183	rs133885	22	26159289	0.827695599098509
1076162	rs13390491	2	179582327	0.262855728939283
1173323	rs13417111	2	217539177	0.325464286059572
810108	rs13421115	2	71058184	0.385269484659043
1623827	rs1353776	3	134077470	0.739819900412415
2305634	rs13550	4	170642781	0.968063243573658
1202514	rs1359	2	228421211	0.0917759238262352
7651579	rs136569	22	45767455	0.109119174870179
127799	rs1368883	1	55075452	0.211691431233307
5688750	rs1370780	12	104237829	0.94067799360572
5181741	rs1374570	11	57799371	0.0320487740096125
6309889	rs13749	14	102514227	0.0210770032747241
2185993	rs1380154	4	128723042	0.00262089620070297
3199801	rs138146580	6	97599674	0.129639756740771
6533295	rs138164898	16	722288	0.1226531520207
5852406	rs138186764	13	45149695	0.0969096051297486
2167862	rs138330999	4	122682720	0.0960279222884934
3038166	rs138763422	6	42833007	0.371990036540485
7273494	rs138783445	19	46970421	0.0429730494882669
6107573	rs138789709	14	35409182	0.381656001079963
224723	rs138805281	1	89322983	0.357536692856909
4489931	rs138862403	9	93927608	0.788651933898779
6537381	rs138868351	16	2043222	0.180010908384773
7647117	rs139152	22	44594584	0.267064838677111
4942628	rs139187896	10	112044895	0.127288950570437
7160259	rs139291622	19	1376841	0.62061010288956
7634897	rs139316	22	39499763	0.692999879801791
4226730	rs139416705	8	124454095	0.751554997995098
310201	rs139428292	1	145507646	0.586573059467738
2119868	rs139651138	4	106359158	0.352320705127465
914803	rs139728151	2	119600769	0.185818663074568
1154618	rs139770263	2	211543655	0.963370944667404
322344	rs139838869	1	154072601	0.284305495928153
7632509	rs139859	22	38341134	0.270337437793733
6069478	rs139949372	14	21928867	0.302640679299055
5943666	rs139961260	13	75814349	0.763698424234883
5420954	rs139963560	12	7869746	0.26784076896103
7612457	rs140081	22	32112461	0.320364456126025
5016728	rs140201358	11	823586	0.183554815531301
6729731	rs140245131	16	84178918	0.269511817762804
4900232	rs140289143	10	96121505	0.792836533434358
7699422	rs140304472	X	20028993	0.0427343719590077
4424998	rs140442228	9	71863038	0.0999593438922802
6835043	rs140634473	17	39140203	0.95123533783292
5709099	rs140708722	12	111099002	0.261996631471884
7163710	rs14089	19	2997790	0.338238098151473
2128810	rs140998459	4	109861764	0.249453275904649
7201888	rs141015940	19	18306867	0.897892723877333
686906	rs141017850	2	32381883	0.121705615234185
4184261	rs141029929	8	108334162	0.80461550294201
2791221	rs141105813	5	148791965	0.0701591458787933
1376639	rs141121230	3	40579993	0.352334621095907
4253821	rs141143602	8	133139034	0.143032333652741
5019631	rs141189378	11	1754396	0.531798889475347
4598100	rs141348351	9	132382702	0.744083452540908
6349587	rs141533243	15	34629283	0.527778477664216
6841642	rs141590219	17	42254298	0.999202115572178
1599000	rs141610365	3	125250750	0.131357647137212
5017626	rs141653894	11	1267502	0.797899567936974
2933707	rs141695949	6	16301894	0.980441578675473
4906997	rs141754152	10	98354426	0.438920477014226
5598594	rs141856153	12	72079990	0.165529948742188
30379	rs141977389	1	12837764	0.468733945451603
1301779	rs14210	3	16269066	0.931466417227269
105537	rs142183760	1	44395985	0.535151086930228
6325618	rs142242477	15	24924120	0.433896105533518
3801235	rs142266499	7	137801780	0.0478609731045232
6953864	rs142273812	18	5243958	0.660780401873608
2583944	rs1423099	5	75427518	0.143561117421785
1847561	rs142422253	4	13604027	0.668316225505409
393732	rs142500573	1	180083693	0.0706908296280069
854017	rs142501359	2	86368303	0.347775584074583
5539240	rs142753905	12	49086777	0.843005553980539
2574050	rs143061545	5	71756896	0.0713293581139889
1852947	rs143336011	4	15004871	0.150690115994276
5017135	rs14346	11	1011829	0.938314385876116
7387728	rs14353	20	30922398	0.702165427350028
5208894	rs143595073	11	70331937	0.404873166721765
2491715	rs143607073	5	37874809	0.813773314176449
302609	rs143663509	1	117687580	0.360073752391547
6810827	rs143699377	17	27943024	0.295964154282922
4253811	rs1437824	8	133136551	0.849226668723846
2599402	rs143834522	5	80716096	0.870854599375582
2375456	rs14389	5	917878	0.876887455924603
5364684	rs143934026	11	123624673	0.724133043868014
7572997	rs143998500	21	47603374	0.446264896705728
1885416	rs144236014	4	25315754	0.4154082301028
5200232	rs144340728	11	66322833	0.336886460171325
7255189	rs144373891	19	39379770	0.542479818038254
2214289	rs144391842	4	138442525	0.194980668740866
1610183	rs144397126	3	129207191	0.939870928869034
5036431	rs144443714	11	6947667	0.549600691487224
1403486	rs144461528	3	53850843	0.344520340978784
2140435	rs144480929	4	114304426	0.823148559325584
7109522	rs144535716	18	64170750	0.463553436955598
7273627	rs144687965	19	46999686	0.140040871304963
5175868	rs144691899	11	55890103	0.872652351091784
7187657	rs144729286	19	12740424	0.881062172157129
4899356	rs144783321	10	95719201	0.399100099414025
7285035	rs145006945	19	51832837	0.970810044118063
6884959	rs145240163	17	61774465	0.577230735236373
3514923	rs145255289	7	29103771	0.0130058132116925
3703831	rs145308367	7	99998750	0.385803644428661
3011151	rs145330264	6	33689778	1.47913408075394e-21
5275739	rs145412648	11	93431162	0.641753638723137
673757	rs145678525	2	27803279	0.253673617008223
4163825	rs1460934	8	101153024	0.243017885645678
5362350	rs1461492	11	122888678	0.358907311144848
3690353	rs146181651	7	94295454	0.275980436581933
2678	rs146452560	1	2340173	0.0495008432762171
484627	rs146657378	1	212799139	0.00212085055772215
3604908	rs146731891	7	56492101	0.966508189717845
4253810	rs146830560	8	133136254	0.16938554530275
3946333	rs146886640	8	18392859	0.442772387466614
7262785	rs146890196	19	42595454	0.792581353472936
7202092	rs1469023	19	18378219	0.330978136690561
6532444	rs146947903	16	348021	0.633754270942299
3518028	rs147074183	7	29955997	0.806028710689056
7608261	rs147498306	22	30637978	0.510827333463763
4613264	rs147539232	9	137804881	0.255160481508289
4942392	rs1475502	10	111967555	0.0897320958059873
2318479	rs147643564	4	175158508	0.194984789352255
5472030	rs1479500	12	25671759	0.59374799848304
6678285	rs148074898	16	71319581	0.78720442361465
7396112	rs148081241	20	35918054	0.273768640501856
6456792	rs148229217	15	75982239	0.387268584140348
452867	rs148277892	1	200941083	0.257971003788459
5039835	rs1482804	11	7818471	0.468068539016055
1275853	rs1485175	3	7620789	0.987384863022797
3803340	rs148605725	7	138516922	0.470302993094754
629175	rs148715349	2	11585010	0.0774330506841859
1384305	rs148743497	3	43743914	0.206292651435186
3429105	rs148761575	7	4874735	0.141076108602027
5660491	rs148769208	12	94796955	0.330291146669063
3261683	rs148806304	6	119669706	0.742643270152326
7728976	rs148872967	X	35938096	0.607770024227072
827794	rs149437306	2	77749304	0.187483457140959
7215601	rs149586798	19	22783074	0.332948424779875
318623	rs149817134	1	152281724	0.201159783412198
7735400	rs149883959	X	39869494	0.374556804299047
687592	rs150059343	2	32656153	0.613544232752365
4926893	rs150165918	10	106917003	0.612932271394453
4599082	rs1503375	9	132623293	0.282530336621552
3233424	rs150353891	6	109762007	0.527351725857125
7261490	rs15052	19	41813375	0.00617459120212994
671438	rs150568284	2	26541813	0.260116468566662
4607431	rs150606269	9	135976940	0.729926641555622
6478501	rs150620103	15	85345686	0.579949682816651
6809750	rs150714414	17	27383924	0.76066976972305
7160842	rs150715312	19	1912251	0.864709786909727
6829235	rs150902597	17	36203310	0.843391221719277
6770087	rs1509123	17	6683878	0.783245010914098
5181008	rs150928534	11	57464253	0.114598517343691
6759600	rs150988	17	3301549	0.600602596759356
4807672	rs1509964	10	64567364	0.753070399790125
6852656	rs150997786	17	46700352	0.866679311556992
3401385	rs151001136	6	167585755	0.441254058977372
6091592	rs151157846	14	29237968	0.395399007478388
3148527	rs1512118	6	80626183	0.0667645322095172
6416112	rs151224376	15	59359102	0.5926770012379
1647482	rs151261436	3	143691672	0.170683028183708
310850	rs151315300	1	146585146	0.158080562582871
2112278	rs151390	4	103183510	0.501824895626896
219028	rs1517903	1	87114245	0.719982995301751
1121775	rs1531111	2	197184321	0.410155130257959
2550677	rs153378	5	61002359	0.236449842909995
7310500	rs1535882	20	1600524	0.825411596508581
4499990	rs1536690	9	97055310	0.434775385330544
5211243	rs1540128	11	71118188	0.50752623316324
459783	rs1541255	1	203652141	0.394296185412197
5197619	rs1546532	11	64884052	0.25232405588379
3229267	rs1546961	6	108026402	0.0756780437186805
3229266	rs1546962	6	108026317	0.781303890169432
800138	rs1569	2	67637196	0.462502773962343
485018	rs15702	1	212911836	0.345876789276544
6585503	rs15784	16	15961351	0.500717198605324
6027651	rs1587	13	103338230	0.173966221561652
2542028	rs15915	5	57755843	0.083562401877924
7631040	rs15996	22	37711078	0.836531383683286
2604612	rs160278	5	82835724	0.445471212228905
1689078	rs1608114	3	157815380	0.578686455413642
2979602	rs1610642	6	29759078	2.62113394912406e-32
2979628	rs1610718	6	29760188	2.45222172346922e-30
5752459	rs1617132	12	127256697	0.574481764890825
7671131	rs1635247	X	3241050	0.500518905886019
6574674	rs1641843	16	12162969	0.406323270146245
343302	rs164417	1	162353726	0.750894408954463
5737123	rs1653624	12	121622520	0.0679418524616336
5693384	rs1663564	12	105546172	0.0259100586368326
6915808	rs1671021	17	73565171	0.556862950614988
7250010	rs1673087	19	37264190	0.175976197068525
41373	rs16824888	1	17609745	0.734953319640008
1001665	rs16830067	2	152331745	0.983766570974913
340428	rs16832866	1	161334648	0.151825733386088
374518	rs16844498	1	172431333	0.048623994128865
459364	rs16851710	1	203459718	0.404927341345933
460918	rs16852933	1	204095478	0.850049281168908
1940449	rs16853817	4	41960607	0.145542223438553
394280	rs16855642	1	180235728	0.0942289212409769
1565229	rs16861032	3	113187675	0.428233707094621
1076004	rs16866412	2	179474668	0.580939665128855
1076173	rs16866473	2	179587546	0.436968625630472
2389460	rs16874011	5	4774699	0.322822488999891
2594305	rs16877151	5	79030346	0.216473300368487
3171163	rs16878809	6	87969341	0.945985013656638
3171708	rs16879281	6	88126423	0.514424919521755
2959416	rs16888718	6	24146454	0.49776888771501
2961333	rs16889440	6	24544967	0.159609807546288
2961744	rs16889567	6	24650626	0.874564072197299
2968682	rs16891790	6	26545418	0.0404680807496022
2970262	rs16897515	6	27278020	2.26099050708272e-39
2970329	rs16897710	6	27292928	0.165368352242835
2986997	rs16897791	6	30644359	0.50636469220904
4226162	rs16898012	8	124138855	0.516809831652286
4518593	rs16920497	9	104335690	0.839291049595516
4771035	rs16921608	10	53456599	0.837014796321281
6854085	rs16946912	17	47246979	0.0205644581391389
6431974	rs16948170	15	64967654	0.474598240763882
6752113	rs16954056	17	526907	0.649703612640905
7010608	rs16962939	18	29844272	0.630660601685134
6596891	rs16971234	16	21217061	0.175980327054134
6612546	rs16976984	16	27790276	0.570568032055225
2375202	rs1697963	5	665280	0.754192084105878
7271565	rs16980091	19	46375779	0.249071888444635
7193243	rs16980313	19	15198851	0.532688633777533
7451703	rs16980893	20	55909085	0.48015819012346
7452738	rs16981187	20	56189985	0.820137955658996
7597262	rs16981998	22	26779253	0.78812717310583
7171019	rs16989886	19	6199513	0.262754096873015
7330553	rs16994453	20	8130943	0.557909919852699
7306120	rs16995685	20	139576	0.595747833760654
815250	rs17008506	2	73172091	0.567038449507113
2230505	rs17017899	4	144478525	0.263467501718315
482683	rs17018373	1	212209034	0.0128743669305382
1339591	rs17020429	3	27872991	0.726371935582869
2100496	rs17027607	4	99392101	0.278285666536287
5674395	rs17028453	12	98928490	0.93584083119164
2253297	rs17029855	4	154229785	0.358525068634383
5678485	rs17030005	12	100552813	0.978166329163504
2256132	rs17031394	4	155219662	0.487374681095493
2278493	rs17040984	4	162307060	0.413047074679804
2158113	rs17049975	4	120115461	0.62910676188499
3346995	rs17054320	6	151162853	0.617614958726726
3973214	rs17055370	8	26371793	0.873409006967562
5863219	rs17071686	13	48985639	0.547195699893614
3352264	rs17082701	6	152771849	0.618682966211824
6288781	rs17091868	14	95648783	0.0579593471057868
4954848	rs17092491	10	116602805	0.14810758496898
4877594	rs17106320	10	87898729	0.451276394072417
4892436	rs17106706	10	93272452	0.629318539454498
4898392	rs17108973	10	95347475	0.36493088669518
140928	rs17118103	1	59148118	0.693765681127055
214001	rs17121745	1	85589842	0.779748954264109
6278240	rs17127898	14	92505915	0.380892608904475
6066496	rs1713419	14	20834548	0.441567723375668
3428898	rs17135128	7	4827330	0.460549034379773
2891310	rs17135340	6	2624053	0.834781021531342
4760434	rs17157971	10	46224381	0.855328553244333
311084	rs17159909	1	146650363	0.392230827310871
2756626	rs17168355	5	134781992	0.275602036492384
3148982	rs17176133	6	80752094	0.841948605235537
5191447	rs17185413	11	61730553	0.357054395177636
6987662	rs17187262	18	21402298	0.927135479185684
2984306	rs17188050	6	30115773	0.013631376487472
5832949	rs17197663	13	38172867	0.301244923786872
1669851	rs17204557	3	151166058	0.246678579215169
3007204	rs17214085	6	32944575	0.0805374184316367
6467657	rs17214656	15	80216165	0.460416068391515
6493750	rs17238056	15	90248819	0.235106533419439
6064676	rs17242341	14	20389721	0.226092357665344
2961811	rs17243157	6	24667323	0.2447445725003
2419337	rs17263496	5	13737444	0.257697023846297
7566868	rs17264865	21	45560145	0.12700015451217
3501598	rs17274530	7	24738615	0.437548183456342
6066013	rs17277228	14	20692643	0.595692311985965
6067438	rs17277515	14	21108909	0.767197833669844
3702967	rs17277546	7	99489571	0.818977560352557
393160	rs17279712	1	179877780	0.12580321697557
7811362	rs17282164	X	95592456	0.4834499444999
3459150	rs17283717	7	12620804	0.23922687661606
2769117	rs17286891	5	140552774	0.0937462570482414
5308644	rs17301028	11	102980324	0.508526948093273
672277	rs1731259	2	26953582	0.284480109182914
672275	rs1731260	2	26953354	0.283783518042948
370290	rs17346404	1	171033543	0.0972875238860462
4411436	rs17350674	9	34306410	0.592763620503132
1076176	rs17355446	2	179589241	0.799760364295429
1076180	rs17355460	2	179590329	0.629621779787621
2422186	rs17363829	5	14693398	0.699009804924295
2352057	rs17365239	4	184932523	0.698082797896983
22235	rs17368633	1	9325085	0.829985044604838
337759	rs17380127	1	160394937	0.0523474384735778
463440	rs17416088	1	205042939	0.970409678121394
7416101	rs17420378	20	43629135	0.820943510980378
861903	rs17428626	2	98928429	0.91474821100701
7418924	rs17446462	20	44506661	0.846956939186309
1169809	rs17449032	2	216236712	0.698545870517304
5191086	rs174535	11	61551356	0.98223173596214
402323	rs17477864	1	183113579	0.41487186350566
6966055	rs17499116	18	9275563	0.0467107766826474
94432	rs17501838	1	40146930	0.480264340779626
4494251	rs17519719	9	95218599	0.812324859943973
941091	rs17533356	2	128461248	0.529693249040743
2805239	rs17535045	5	153433556	0.190926995711617
1633317	rs17548850	3	138372984	0.898775385702079
2188535	rs1757935	4	130023759	0.463811491887758
1932291	rs17584431	4	39207318	0.516945028060564
3946313	rs17595818	8	18385853	0.996522112844162
2574995	rs17606	5	72184098	0.0804662068008693
2869857	rs17622467	5	175772208	0.579296709184983
7590261	rs17630135	22	24085252	0.770164902595749
2851892	rs17646221	5	169310213	0.115518812699522
6846327	rs17650901	17	44039691	0.204166408937104
1259329	rs17659353	3	3111436	0.896478219176354
2847498	rs17664707	5	167978722	0.29187184078143
3973848	rs17666	8	26515458	0.09839879038317
4709402	rs17669197	10	26932916	0.674898875953334
2138351	rs17669218	4	113524723	0.0368514243017195
1141561	rs17682782	2	206480393	0.338566463882314
6850371	rs17700839	17	45899057	0.328503033614939
6763819	rs17707385	17	4904564	0.164606014954688
7286073	rs17740650	19	52130488	0.482296083844576
2799322	rs17743064	5	151649915	0.781479568935901
7581932	rs17745302	22	19839438	0.484746999709997
1847562	rs17745676	4	13604182	0.669049468465563
790775	rs17753351	2	64335394	0.148931677098543
6603861	rs17772929	16	24918048	0.208091737465065
5156317	rs17787930	11	46958299	0.00582568195068019
7256853	rs17795475	19	40021759	0.854399840014368
5250279	rs17810766	11	85375601	0.430057194717887
6494115	rs17818934	15	90375197	0.290399353571455
2768901	rs17844377	5	140476060	0.525006583925603
4795324	rs17847532	10	60155981	0.568973540624089
6679742	rs17850869	16	71893981	0.104355966485849
5547557	rs17852231	12	52912870	0.973650433581045
3612441	rs17852813	7	63981559	0.577423183972574
5663900	rs17855934	12	95694111	0.823420373606579
6771491	rs17856697	17	7348625	2.5775588219975e-05
5544385	rs17860287	12	51739648	0.481859460023585
6471445	rs17875563	15	81604293	0.132551752972975
4855468	rs17878336	10	81702210	0.688624922954696
6916818	rs17886642	17	74003463	0.131271858980788
5211246	rs1790361	11	71118568	0.0235989448817805
5546934	rs1791631	12	52778947	0.362220485296995
940254	rs1799810	2	128176040	0.859144983155722
5558159	rs1800141	12	57588433	0.137015521409336
7261551	rs1800471	19	41858876	0.311659035032657
237203	rs1800555	1	94463617	0.630144394080318
1822540	rs1801206	4	6302707	0.0760973780852399
4952727	rs1801253	10	115805056	0.457047692831067
3019546	rs1801270	6	36651971	0.72593378847679
1590167	rs1801725	3	122003757	0.00276863607488982
5556613	rs1802236	12	56679751	0.598366920385773
5212974	rs1802609	11	71847080	0.781705275358413
6790496	rs1802618	17	14111287	0.476335216694268
337540	rs1802778	1	160303416	0.43758582316881
6880029	rs180515	17	58024275	0.387004209358435
2483844	rs1805328	5	34911914	0.040607968962382
6045121	rs1805388	13	108863591	0.267166605851587
6613780	rs180744	16	28508048	0.0421710471549871
7588623	rs1807705	22	23505318	0.665075177409312
7589043	rs180812	22	23657735	0.867064161514382
6824319	rs1822403	17	33768199	0.741553424453122
7737197	rs183077848	X	41193137	0.17663427088152
4748872	rs1831916	10	43013073	0.449151578137062
5820010	rs183407162	13	33639045	0.33225804001479
513989	rs183510189	1	222721162	0.669271886257238
3703331	rs184035857	7	99668386	0.823200796657332
1043280	rs1842233	2	168108357	0.06551490768677
6939640	rs184420335	18	649851	0.387170484717134
4597040	rs184457	9	131940019	0.0447920206641213
5545197	rs185877446	12	52206074	0.527642884750376
6830093	rs1860837	17	36891019	0.966536680707257
598720	rs1863135	2	1652822	0.41693052414138
3640721	rs186561790	7	75508359	0.948247548196586
4508398	rs1867279	9	100616041	0.127158881600007
2402874	rs1868281	5	8461628	0.842425964297292
3961006	rs1869	8	22477585	0.710453905473317
2778075	rs187034	5	143854604	0.993768385722388
6813349	rs187173865	17	29630890	0.82276077700351
1566496	rs1872575	3	113804979	0.797797071656311
6733506	rs1874008	16	84940479	0.874806410072353
4262700	rs187529527	8	135669901	0.0828058634419508
2531183	rs1875506	5	54404015	0.100240555387544
6763159	rs1876444	17	4638484	0.0456442543421546
890957	rs187772491	2	109302698	0.645392977358332
3977383	rs1879184	8	27311703	0.96458879327852
2324301	rs188001711	4	177102038	0.613691690443524
1830272	rs1880024	4	8454639	0.0553399235943214
5592465	rs1882194	12	70215086	0.379849785763105
6206381	rs1885043	14	68029386	0.301168944348518
6756876	rs1885986	17	2203175	0.915732188027332
5220069	rs188678299	11	75062798	0.0338586396606288
158351	rs1887285	1	65897747	0.96565521943148
6731750	rs188743275	16	84538236	0.414895376084769
3377022	rs1888727	6	160514541	0.357835598161409
7312038	rs1891227	20	2097688	0.148390645539288
6062863	rs189169170	13	114453966	0.827770795704984
5351303	rs189530708	11	118272454	0.941718976489062
6179521	rs190271845	14	58955530	0.352753285566355
499781	rs191183153	1	218094000	0.195892069298318
766753	rs191194951	2	55516640	0.763260015230663
5424425	rs191373680	12	9721676	0.635707597633222
301434	rs191795671	1	116916105	0.643703619653986
5588741	rs192132433	12	69004743	0.30709648733988
6019388	rs1924104	13	100546863	0.687762759443288
6019387	rs1924105	13	100546789	0.913155204961466
5805523	rs1933437	13	28624294	0.240139135991741
1581837	rs1938	3	119211867	0.129291651465963
6368297	rs1942	15	41774423	0.713347834128391
5184414	rs1943281	11	58611949	0.546977383527333
5375443	rs1944811	11	126970484	0.419258773181667
3680585	rs194529	7	89864313	0.144720173969878
5836599	rs1945508	13	39457850	0.0267362148410572
3859821	rs1965613	7	158823000	0.425542133287176
5498431	rs1971911	12	32897088	0.440199598942662
7287578	rs1978717	19	52497250	0.538375982399914
6848026	rs197922	17	45008570	0.441683025373166
7051694	rs1981	18	45360991	0.376770112430507
3665208	rs1981528	7	84202852	0.560265924799576
5191065	rs198460	11	61524974	0.366116554679119
5191059	rs198464	11	61521621	0.421841604760494
3467470	rs1997040	7	14758273	0.989325350580633
7756034	rs1997715	X	57622607	0.258329355529484
7770789	rs1998493	X	74590180	0.645283041590091
398356	rs199930	1	181741301	0.924010271675453
4462970	rs1999662	9	84531447	0.976604784939419
1233441	rs2001301	2	238671609	0.493857482816048
1821535	rs2003982	4	5991084	0.31547801174953
3120442	rs200678168	6	71665982	0.570466848446498
6481641	rs2007514	15	86303677	0.119509071486138
6223769	rs2010070	14	74061968	0.770868740671333
3685666	rs201250536	7	91974351	0.19063388012018
475119	rs2013162	1	209968684	0.11071433882325
6331665	rs2017247	15	26789162	0.978772177575596
5031301	rs2017434	11	5536852	0.446222574244478
6681304	rs2017748	16	72461464	0.74311576397402
402685	rs2021320	1	183219348	0.548214253620488
855092	rs2030259	2	86683642	0.640907699706273
5548795	rs2035879	12	53200584	0.74309615293829
6343302	rs2037844	15	33065645	0.73178277123276
5843182	rs2039135	13	41767341	0.658737352947149
6571604	rs2040	16	11275913	0.268086835147343
5417703	rs2041384	12	6562285	0.2841660710271
6809309	rs2043031	17	27085564	0.231941102628988
6501965	rs2045270	15	93114724	0.962234467865271
5035499	rs2063083	11	6735323	0.978877353410308
5174019	rs2063276	11	55652963	0.0342641176244717
318601	rs2065955	1	152277055	0.662934096205514
1172780	rs2066527	2	217315787	0.74353261649216
4838230	rs2070188	10	73610982	0.0981056492607305
7389448	rs2070325	20	31673846	0.749319213493487
1370888	rs2070489	3	38519424	0.375176337935328
3561328	rs2070607	7	44747578	0.435224905211394
2798232	rs2071221	5	151304306	0.368460763121944
7643755	rs2071723	22	43576904	0.737141468412817
3018047	rs2071863	6	36107172	0.239895147829501
6533069	rs2071979	16	624114	0.111327559646136
323376	rs2072660	1	154548721	0.66944927347808
51001	rs2072751	1	20680718	0.851853633600985
3009391	rs2072915	6	33162082	0.000590391584235804
3000837	rs2073045	6	32339548	4.52197007195405e-15
7581845	rs2073770	22	19789541	0.874873951238754
4608950	rs2073875	9	136412236	0.219674086106534
7684939	rs2073942	X	9914947	0.272184406879169
6850087	rs2074190	17	45811210	0.82104490790464
5189760	rs2074416	11	60698054	0.932669488549221
2985278	rs2074474	6	30309508	1.46198015911756e-09
2770041	rs2074912	5	140870516	0.114505354879856
